"cohort_start_date","dose","vaccination_campaign","n_dose_day"
2024-12-23,4,"a_2024",52
2024-12-23,5,"a_2024",123
2024-12-23,6,"a_2024",559
2024-12-23,7,"a_2024",47
2024-12-23,8,"a_2024",61
2024-12-23,9,"a_2024",107
2024-12-23,10,"a_2024",13
2024-12-24,1,"a_2024",17
2024-12-24,2,"a_2024",11
2024-12-24,3,"a_2024",8
2024-12-24,4,"a_2024",15
2024-12-24,5,"a_2024",39
2024-12-24,6,"a_2024",141
2024-12-24,7,"a_2024",7
2024-12-24,8,"a_2024",15
2024-12-24,9,"a_2024",15
2024-12-24,10,"a_2024",5
2024-12-27,1,"a_2024",38
2024-12-27,2,"a_2024",12
2024-12-27,3,"a_2024",22
2024-12-27,4,"a_2024",36
2024-12-27,5,"a_2024",99
2024-12-27,6,"a_2024",474
2024-12-27,7,"a_2024",34
2024-12-27,8,"a_2024",49
2024-12-27,9,"a_2024",89
2024-12-27,10,"a_2024",10
2024-12-28,1,"a_2024",23
2024-12-28,2,"a_2024",11
2024-12-28,3,"a_2024",18
2024-12-28,4,"a_2024",19
2024-12-28,5,"a_2024",60
2024-12-28,6,"a_2024",266
2024-12-28,7,"a_2024",26
2024-12-28,8,"a_2024",24
2024-12-28,9,"a_2024",56
2024-12-28,10,"a_2024",13
2024-12-29,1,"a_2024",10
2024-12-29,2,"a_2024",5
2024-12-29,3,"a_2024",9
2024-12-29,4,"a_2024",6
2024-12-29,5,"a_2024",18
2024-12-29,6,"a_2024",108
2024-12-29,7,"a_2024",6
2024-12-29,8,"a_2024",5
2024-12-29,9,"a_2024",15
2024-12-29,10,"a_2024",6
2024-12-30,1,"a_2024",63
2024-12-30,2,"a_2024",29
2024-12-30,3,"a_2024",36
2024-12-30,4,"a_2024",46
2024-12-30,5,"a_2024",106
2024-12-30,6,"a_2024",498
2024-12-30,7,"a_2024",50
2024-12-30,8,"a_2024",58
2024-12-30,9,"a_2024",83
2024-12-30,10,"a_2024",13
2024-12-31,1,"a_2024",30
2024-12-31,2,"a_2024",12
2024-12-31,3,"a_2024",11
2024-12-31,4,"a_2024",12
2024-12-31,5,"a_2024",59
2024-12-31,6,"a_2024",209
2024-12-31,7,"a_2024",12
2024-12-31,8,"a_2024",24
2024-12-31,9,"a_2024",40
2024-12-31,10,"a_2024",5
2025-01-02,1,"a_2024",15
2025-01-02,2,"a_2024",8
2025-01-02,3,"a_2024",8
2025-01-02,4,"a_2024",31
2025-01-02,5,"a_2024",30
2025-01-02,6,"a_2024",192
2025-01-02,7,"a_2024",16
2025-01-02,8,"a_2024",37
2025-01-02,9,"a_2024",46
2025-01-02,10,"a_2024",9
2025-01-03,1,"a_2024",43
2025-01-03,2,"a_2024",32
2025-01-03,3,"a_2024",36
2025-01-03,4,"a_2024",49
2025-01-03,5,"a_2024",133
2025-01-03,6,"a_2024",424
2025-01-03,7,"a_2024",47
2025-01-03,8,"a_2024",53
2025-01-03,9,"a_2024",130
2025-01-03,10,"a_2024",29
2025-01-03,11,"a_2024",5
2025-01-04,1,"a_2024",39
2025-01-04,2,"a_2024",24
2025-01-04,3,"a_2024",8
2025-01-04,4,"a_2024",27
2025-01-04,5,"a_2024",61
2025-01-04,6,"a_2024",238
2025-01-04,7,"a_2024",23
2025-01-04,8,"a_2024",21
2025-01-04,9,"a_2024",66
2025-01-04,10,"a_2024",45
2025-01-05,1,"a_2024",11
2025-01-05,2,"a_2024",7
2025-01-05,3,"a_2024",10
2025-01-05,4,"a_2024",8
2025-01-05,5,"a_2024",22
2025-01-05,6,"a_2024",127
2025-01-05,7,"a_2024",11
2025-01-05,8,"a_2024",18
2025-01-05,9,"a_2024",41
2025-01-05,10,"a_2024",24
2025-01-06,1,"a_2024",36
2025-01-06,2,"a_2024",13
2025-01-06,3,"a_2024",23
2025-01-06,4,"a_2024",25
2025-01-06,5,"a_2024",84
2025-01-06,6,"a_2024",307
2025-01-06,7,"a_2024",25
2025-01-06,8,"a_2024",44
2025-01-06,9,"a_2024",55
2025-01-06,10,"a_2024",12
2025-01-07,1,"a_2024",46
2025-01-07,2,"a_2024",25
2025-01-07,3,"a_2024",20
2025-01-07,4,"a_2024",29
2025-01-07,5,"a_2024",72
2025-01-07,6,"a_2024",272
2025-01-07,7,"a_2024",41
2025-01-07,8,"a_2024",44
2025-01-07,9,"a_2024",75
2025-01-07,10,"a_2024",5
2025-01-08,1,"a_2024",31
2025-01-08,2,"a_2024",20
2025-01-08,3,"a_2024",21
2025-01-08,4,"a_2024",20
2025-01-08,5,"a_2024",83
2025-01-08,6,"a_2024",287
2025-01-08,7,"a_2024",30
2025-01-08,8,"a_2024",32
2025-01-08,9,"a_2024",37
2025-01-08,10,"a_2024",11
2025-01-09,1,"a_2024",50
2025-01-09,2,"a_2024",40
2025-01-09,3,"a_2024",14
2025-01-09,4,"a_2024",38
2025-01-09,5,"a_2024",80
2025-01-09,6,"a_2024",317
2025-01-09,7,"a_2024",34
2025-01-09,8,"a_2024",36
2025-01-09,9,"a_2024",71
2025-01-09,10,"a_2024",5
2025-01-10,1,"a_2024",43
2025-01-10,2,"a_2024",23
2025-01-10,3,"a_2024",29
2025-01-10,4,"a_2024",33
2025-01-10,5,"a_2024",119
2025-01-10,6,"a_2024",370
2025-01-10,7,"a_2024",31
2025-01-10,8,"a_2024",40
2025-01-10,9,"a_2024",62
2025-01-10,10,"a_2024",11
2025-01-11,1,"a_2024",16
2025-01-11,2,"a_2024",9
2025-01-11,3,"a_2024",12
2025-01-11,4,"a_2024",32
2025-01-11,5,"a_2024",44
2025-01-11,6,"a_2024",201
2025-01-11,7,"a_2024",12
2025-01-11,8,"a_2024",19
2025-01-11,9,"a_2024",39
2025-01-11,10,"a_2024",5
2025-01-12,1,"a_2024",12
2025-01-12,2,"a_2024",9
2025-01-12,3,"a_2024",7
2025-01-12,4,"a_2024",11
2025-01-12,5,"a_2024",15
2025-01-12,6,"a_2024",60
2025-01-12,7,"a_2024",6
2025-01-12,8,"a_2024",5
2025-01-12,9,"a_2024",9
2025-01-13,1,"a_2024",47
2025-01-13,2,"a_2024",24
2025-01-13,3,"a_2024",15
2025-01-13,4,"a_2024",40
2025-01-13,5,"a_2024",79
2025-01-13,6,"a_2024",251
2025-01-13,7,"a_2024",17
2025-01-13,8,"a_2024",21
2025-01-13,9,"a_2024",36
2025-01-13,10,"a_2024",5
2025-01-14,1,"a_2024",47
2025-01-14,2,"a_2024",21
2025-01-14,3,"a_2024",27
2025-01-14,4,"a_2024",43
2025-01-14,5,"a_2024",98
2025-01-14,6,"a_2024",323
2025-01-14,7,"a_2024",52
2025-01-14,8,"a_2024",77
2025-01-14,9,"a_2024",74
2025-01-14,10,"a_2024",6
2025-01-15,1,"a_2024",40
2025-01-15,2,"a_2024",32
2025-01-15,3,"a_2024",22
2025-01-15,4,"a_2024",36
2025-01-15,5,"a_2024",90
2025-01-15,6,"a_2024",298
2025-01-15,7,"a_2024",26
2025-01-15,8,"a_2024",34
2025-01-15,9,"a_2024",53
2025-01-15,10,"a_2024",5
2025-01-16,1,"a_2024",36
2025-01-16,2,"a_2024",24
2025-01-16,3,"a_2024",16
2025-01-16,4,"a_2024",28
2025-01-16,5,"a_2024",56
2025-01-16,6,"a_2024",196
2025-01-16,7,"a_2024",33
2025-01-16,8,"a_2024",42
2025-01-16,9,"a_2024",51
2025-01-16,10,"a_2024",5
2025-01-17,1,"a_2024",29
2025-01-17,2,"a_2024",30
2025-01-17,3,"a_2024",19
2025-01-17,4,"a_2024",35
2025-01-17,5,"a_2024",84
2025-01-17,6,"a_2024",288
2025-01-17,7,"a_2024",101
2025-01-17,8,"a_2024",73
2025-01-17,9,"a_2024",67
2025-01-17,10,"a_2024",5
2025-01-17,11,"a_2024",5
2025-01-18,1,"a_2024",19
2025-01-18,2,"a_2024",5
2025-01-18,3,"a_2024",11
2025-01-18,4,"a_2024",25
2025-01-18,5,"a_2024",23
2025-01-18,6,"a_2024",102
2025-01-18,7,"a_2024",9
2025-01-18,8,"a_2024",22
2025-01-18,9,"a_2024",33
2025-01-18,10,"a_2024",5
2025-01-19,1,"a_2024",13
2025-01-19,2,"a_2024",5
2025-01-19,3,"a_2024",5
2025-01-19,4,"a_2024",13
2025-01-19,5,"a_2024",24
2025-01-19,6,"a_2024",113
2025-01-19,7,"a_2024",13
2025-01-19,8,"a_2024",15
2025-01-19,9,"a_2024",22
2025-01-19,10,"a_2024",7
2025-01-20,1,"a_2024",34
2025-01-20,2,"a_2024",15
2025-01-20,3,"a_2024",20
2025-01-20,4,"a_2024",35
2025-01-20,5,"a_2024",119
2025-01-20,6,"a_2024",278
2025-01-20,7,"a_2024",60
2025-01-20,8,"a_2024",56
2025-01-20,9,"a_2024",54
2025-01-20,10,"a_2024",14
2025-01-21,1,"a_2024",39
2025-01-21,2,"a_2024",13
2025-01-21,3,"a_2024",16
2025-01-21,4,"a_2024",45
2025-01-21,5,"a_2024",197
2025-01-21,6,"a_2024",254
2025-01-21,7,"a_2024",45
2025-01-21,8,"a_2024",46
2025-01-21,9,"a_2024",40
2025-01-21,10,"a_2024",10
2025-01-22,1,"a_2024",53
2025-01-22,2,"a_2024",26
2025-01-22,3,"a_2024",27
2025-01-22,4,"a_2024",52
2025-01-22,5,"a_2024",139
2025-01-22,6,"a_2024",203
2025-01-22,7,"a_2024",30
2025-01-22,8,"a_2024",39
2025-01-22,9,"a_2024",50
2025-01-22,10,"a_2024",26
2025-01-23,1,"a_2024",40
2025-01-23,2,"a_2024",16
2025-01-23,3,"a_2024",14
2025-01-23,4,"a_2024",23
2025-01-23,5,"a_2024",61
2025-01-23,6,"a_2024",152
2025-01-23,7,"a_2024",21
2025-01-23,8,"a_2024",28
2025-01-23,9,"a_2024",43
2025-01-23,10,"a_2024",6
2025-01-24,1,"a_2024",41
2025-01-24,2,"a_2024",15
2025-01-24,3,"a_2024",8
2025-01-24,4,"a_2024",26
2025-01-24,5,"a_2024",150
2025-01-24,6,"a_2024",124
2025-01-24,7,"a_2024",20
2025-01-24,8,"a_2024",24
2025-01-24,9,"a_2024",23
2025-01-24,10,"a_2024",8
2025-01-25,1,"a_2024",7
2025-01-25,2,"a_2024",5
2025-01-25,3,"a_2024",7
2025-01-25,4,"a_2024",9
2025-01-25,5,"a_2024",19
2025-01-25,6,"a_2024",63
2025-01-25,7,"a_2024",7
2025-01-25,8,"a_2024",7
2025-01-25,9,"a_2024",10
2025-01-25,10,"a_2024",8
2025-01-26,1,"a_2024",7
2025-01-26,2,"a_2024",5
2025-01-26,3,"a_2024",5
2025-01-26,4,"a_2024",5
2025-01-26,5,"a_2024",5
2025-01-26,6,"a_2024",27
2025-01-26,7,"a_2024",5
2025-01-26,8,"a_2024",5
2025-01-26,9,"a_2024",5
2025-01-27,1,"a_2024",31
2025-01-27,2,"a_2024",13
2025-01-27,3,"a_2024",12
2025-01-27,4,"a_2024",12
2025-01-27,5,"a_2024",47
2025-01-27,6,"a_2024",142
2025-01-27,7,"a_2024",40
2025-01-27,8,"a_2024",41
2025-01-27,9,"a_2024",35
2025-01-27,10,"a_2024",5
2025-01-28,1,"a_2024",20
2025-01-28,2,"a_2024",13
2025-01-28,3,"a_2024",6
2025-01-28,4,"a_2024",19
2025-01-28,5,"a_2024",54
2025-01-28,6,"a_2024",164
2025-01-28,7,"a_2024",32
2025-01-28,8,"a_2024",30
2025-01-28,9,"a_2024",30
2025-01-28,10,"a_2024",5
2025-01-29,1,"a_2024",29
2025-01-29,2,"a_2024",10
2025-01-29,3,"a_2024",9
2025-01-29,4,"a_2024",38
2025-01-29,5,"a_2024",57
2025-01-29,6,"a_2024",122
2025-01-29,7,"a_2024",23
2025-01-29,8,"a_2024",25
2025-01-29,9,"a_2024",34
2025-01-29,10,"a_2024",5
2025-01-30,1,"a_2024",16
2025-01-30,2,"a_2024",8
2025-01-30,3,"a_2024",5
2025-01-30,4,"a_2024",32
2025-01-30,5,"a_2024",50
2025-01-30,6,"a_2024",125
2025-01-30,7,"a_2024",15
2025-01-30,8,"a_2024",18
2025-01-30,9,"a_2024",22
2025-01-30,10,"a_2024",5
2025-01-31,1,"a_2024",28
2025-01-31,2,"a_2024",11
2025-01-31,3,"a_2024",9
2025-01-31,4,"a_2024",26
2025-01-31,5,"a_2024",74
2025-01-31,6,"a_2024",150
2025-01-31,7,"a_2024",21
2025-01-31,8,"a_2024",20
2025-01-31,9,"a_2024",23
2025-01-31,10,"a_2024",5
2025-02-01,4,"None",5
2025-02-01,5,"None",5
2025-02-01,6,"None",5
2025-02-01,8,"None",7
2025-02-01,9,"None",5
2025-02-02,1,"None",5
2025-02-02,2,"None",5
2025-02-02,3,"None",5
2025-02-02,5,"None",5
2025-02-02,6,"None",5
2025-02-02,7,"None",5
2025-02-02,8,"None",5
2025-02-02,9,"None",5
2025-02-03,1,"None",5
2025-02-03,2,"None",5
2025-02-03,3,"None",5
2025-02-03,4,"None",7
2025-02-03,5,"None",10
2025-02-03,6,"None",25
2025-02-03,7,"None",8
2025-02-03,8,"None",16
2025-02-03,9,"None",6
2025-02-03,10,"None",5
2025-02-04,1,"None",5
2025-02-04,2,"None",5
2025-02-04,3,"None",5
2025-02-04,4,"None",5
2025-02-04,5,"None",9
2025-02-04,6,"None",24
2025-02-04,7,"None",5
2025-02-04,8,"None",5
2025-02-04,9,"None",6
2025-02-04,10,"None",5
2025-02-05,1,"None",5
2025-02-05,2,"None",5
2025-02-05,3,"None",5
2025-02-05,4,"None",5
2025-02-05,5,"None",7
2025-02-05,6,"None",21
2025-02-05,7,"None",5
2025-02-05,8,"None",7
2025-02-05,9,"None",7
2025-02-06,1,"None",7
2025-02-06,2,"None",5
2025-02-06,3,"None",5
2025-02-06,4,"None",5
2025-02-06,5,"None",6
2025-02-06,6,"None",16
2025-02-06,7,"None",5
2025-02-06,8,"None",6
2025-02-06,9,"None",5
2025-02-07,1,"None",6
2025-02-07,2,"None",5
2025-02-07,3,"None",5
2025-02-07,4,"None",5
2025-02-07,5,"None",12
2025-02-07,6,"None",27
2025-02-07,7,"None",5
2025-02-07,8,"None",5
2025-02-07,9,"None",5
2025-02-07,10,"None",5
2025-02-08,1,"None",5
2025-02-08,2,"None",5
2025-02-08,3,"None",5
2025-02-08,4,"None",5
2025-02-08,5,"None",5
2025-02-08,6,"None",23
2025-02-08,7,"None",5
2025-02-08,8,"None",5
2025-02-08,9,"None",5
2025-02-08,10,"None",5
2025-02-09,3,"None",5
2025-02-09,6,"None",5
2025-02-09,9,"None",5
2025-02-10,1,"None",6
2025-02-10,4,"None",7
2025-02-10,5,"None",7
2025-02-10,6,"None",16
2025-02-10,7,"None",7
2025-02-10,8,"None",5
2025-02-10,9,"None",5
2025-02-11,1,"None",11
2025-02-11,2,"None",5
2025-02-11,3,"None",5
2025-02-11,4,"None",9
2025-02-11,5,"None",27
2025-02-11,6,"None",72
2025-02-11,7,"None",32
2025-02-11,8,"None",25
2025-02-11,9,"None",10
2025-02-12,1,"None",6
2025-02-12,2,"None",5
2025-02-12,3,"None",7
2025-02-12,4,"None",13
2025-02-12,5,"None",22
2025-02-12,6,"None",51
2025-02-12,7,"None",22
2025-02-12,8,"None",18
2025-02-12,9,"None",12
2025-02-12,10,"None",5
2025-02-13,1,"None",6
2025-02-13,2,"None",5
2025-02-13,3,"None",5
2025-02-13,4,"None",5
2025-02-13,5,"None",9
2025-02-13,6,"None",17
2025-02-13,7,"None",8
2025-02-13,8,"None",5
2025-02-13,9,"None",5
2025-02-14,1,"None",5
2025-02-14,2,"None",5
2025-02-14,3,"None",5
2025-02-14,4,"None",6
2025-02-14,5,"None",5
2025-02-14,6,"None",18
2025-02-14,7,"None",5
2025-02-14,8,"None",5
2025-02-14,9,"None",5
2025-02-14,10,"None",5
2025-02-15,2,"None",5
2025-02-15,4,"None",5
2025-02-15,5,"None",5
2025-02-15,6,"None",5
2025-02-15,8,"None",5
2025-02-15,9,"None",5
2025-02-16,3,"None",5
2025-02-16,4,"None",5
2025-02-16,5,"None",5
2025-02-16,6,"None",5
2025-02-16,7,"None",5
2025-02-16,8,"None",5
2025-02-16,9,"None",5
2025-02-17,1,"None",6
2025-02-17,4,"None",5
2025-02-17,5,"None",7
2025-02-17,6,"None",14
2025-02-17,7,"None",11
2025-02-17,8,"None",14
2025-02-17,9,"None",5
2025-02-17,10,"None",5
2025-02-18,1,"None",8
2025-02-18,2,"None",5
2025-02-18,3,"None",5
2025-02-18,4,"None",9
2025-02-18,5,"None",39
2025-02-18,6,"None",82
2025-02-18,7,"None",26
2025-02-18,8,"None",26
2025-02-18,9,"None",18
2025-02-18,10,"None",5
2025-02-19,1,"None",5
2025-02-19,2,"None",6
2025-02-19,3,"None",5
2025-02-19,4,"None",23
2025-02-19,5,"None",33
2025-02-19,6,"None",40
2025-02-19,7,"None",5
2025-02-19,8,"None",10
2025-02-19,9,"None",7
2025-02-19,10,"None",5
2025-02-20,1,"None",7
2025-02-20,2,"None",5
2025-02-20,3,"None",5
2025-02-20,4,"None",5
2025-02-20,5,"None",8
2025-02-20,6,"None",13
2025-02-20,7,"None",5
2025-02-20,8,"None",5
2025-02-20,9,"None",5
2025-02-20,10,"None",5
2025-02-21,1,"None",7
2025-02-21,2,"None",7
2025-02-21,3,"None",5
2025-02-21,4,"None",8
2025-02-21,5,"None",48
2025-02-21,6,"None",37
2025-02-21,7,"None",9
2025-02-21,8,"None",5
2025-02-21,9,"None",6
2025-02-21,10,"None",5
2025-02-22,1,"None",5
2025-02-22,2,"None",5
2025-02-22,3,"None",5
2025-02-22,4,"None",5
2025-02-22,5,"None",5
2025-02-22,6,"None",12
2025-02-22,8,"None",5
2025-02-22,9,"None",6
2025-02-22,10,"None",5
2025-02-23,4,"None",5
2025-02-23,5,"None",5
2025-02-24,1,"None",5
2025-02-24,3,"None",5
2025-02-24,4,"None",5
2025-02-24,5,"None",5
2025-02-24,6,"None",10
2025-02-24,7,"None",13
2025-02-24,8,"None",5
2025-02-24,9,"None",5
2025-02-24,10,"None",5
2025-02-25,1,"None",5
2025-02-25,3,"None",5
2025-02-25,4,"None",5
2025-02-25,5,"None",5
2025-02-25,6,"None",8
2025-02-25,7,"None",5
2025-02-25,8,"None",5
2025-02-25,9,"None",5
2025-02-26,1,"None",6
2025-02-26,2,"None",5
2025-02-26,3,"None",5
2025-02-26,4,"None",5
2025-02-26,5,"None",10
2025-02-26,6,"None",15
2025-02-26,7,"None",6
2025-02-26,8,"None",5
2025-02-26,9,"None",5
2025-02-27,1,"None",5
2025-02-27,2,"None",5
2025-02-27,4,"None",5
2025-02-27,5,"None",8
2025-02-27,6,"None",7
2025-02-27,7,"None",5
2025-02-27,8,"None",5
2025-02-27,9,"None",5
2025-02-28,1,"None",5
2025-02-28,2,"None",5
2025-02-28,3,"None",5
2025-02-28,4,"None",7
2025-02-28,5,"None",5
2025-02-28,6,"None",13
2025-02-28,7,"None",5
2025-02-28,8,"None",5
2025-02-28,9,"None",5
2025-02-28,10,"None",5
2025-03-01,2,"None",5
2025-03-01,5,"None",5
2025-03-01,6,"None",5
2025-03-01,7,"None",5
2025-03-03,1,"None",10
2025-03-03,2,"None",11
2025-03-03,3,"None",6
2025-03-03,4,"None",6
2025-03-03,5,"None",16
2025-03-03,6,"None",48
2025-03-03,7,"None",16
2025-03-03,8,"None",11
2025-03-03,9,"None",15
2025-03-03,10,"None",5
2025-03-04,1,"None",5
2025-03-04,2,"None",5
2025-03-04,3,"None",5
2025-03-04,4,"None",5
2025-03-04,5,"None",5
2025-03-04,6,"None",5
2025-03-04,7,"None",5
2025-03-04,8,"None",7
2025-03-04,9,"None",6
2025-03-04,10,"None",5
2025-03-05,1,"None",5
2025-03-05,2,"None",5
2025-03-05,4,"None",5
2025-03-05,6,"None",5
2025-03-05,7,"None",5
2025-03-05,8,"None",5
2025-03-05,9,"None",5
2025-03-05,10,"None",5
2025-03-06,1,"None",5
2025-03-06,4,"None",5
2025-03-06,5,"None",5
2025-03-06,6,"None",5
2025-03-06,8,"None",5
2025-03-07,1,"None",5
2025-03-07,2,"None",5
2025-03-07,4,"None",5
2025-03-07,6,"None",5
2025-03-07,7,"None",5
2025-03-07,9,"None",5
2025-03-08,1,"None",5
2025-03-08,2,"None",5
2025-03-08,6,"None",5
2025-03-10,4,"None",5
2025-03-10,5,"None",5
2025-03-10,6,"None",5
2025-03-11,1,"None",5
2025-03-11,2,"None",5
2025-03-11,5,"None",5
2025-03-11,6,"None",5
2025-03-12,2,"None",5
2025-03-12,5,"None",5
2025-03-12,6,"None",5
2025-03-13,6,"None",5
2025-03-13,8,"None",5
2025-03-14,1,"None",5
2025-03-14,3,"None",5
2025-03-14,4,"None",5
2025-03-14,6,"None",5
2025-03-14,7,"None",5
2025-03-15,4,"None",5
2025-03-15,5,"None",5
2025-03-17,2,"None",8
2025-03-17,4,"None",5
2025-03-17,5,"None",5
2025-03-17,6,"None",6
2025-03-17,9,"None",5
2025-03-18,1,"None",5
2025-03-18,4,"None",5
2025-03-18,6,"None",5
2025-03-18,7,"None",5
2025-03-18,9,"None",5
2025-03-19,2,"None",5
2025-03-19,6,"None",5
2025-03-20,1,"None",5
2025-03-20,4,"None",5
2025-03-20,6,"None",5
2025-03-21,1,"None",5
2025-03-21,4,"None",5
2025-03-21,5,"None",5
2025-03-21,6,"None",10
2025-03-21,8,"None",5
2025-03-21,9,"None",5
2025-03-22,1,"None",5
2025-03-22,2,"None",5
2025-03-22,3,"None",5
2025-03-22,4,"None",5
2025-03-22,5,"None",5
2025-03-22,6,"None",6
2025-03-22,7,"None",5
2025-03-23,1,"None",5
2025-03-24,5,"None",5
2025-03-24,6,"None",5
2025-03-24,9,"None",5
2025-03-25,3,"None",5
2025-03-25,6,"None",5
2025-03-25,9,"None",5
2025-03-26,3,"None",5
2025-03-26,4,"None",5
2025-03-26,5,"None",5
2025-03-26,6,"None",5
2025-03-26,8,"None",5
2025-03-26,9,"None",5
2025-03-27,1,"None",5
2025-03-27,4,"None",5
2025-03-27,5,"None",5
2025-03-27,6,"None",5
2025-03-27,7,"None",5
2025-03-28,1,"None",5
2025-03-28,2,"None",5
2025-03-28,4,"None",5
2025-03-28,5,"None",5
2025-03-28,6,"None",5
2025-03-28,7,"None",5
2025-03-28,8,"None",5
2025-03-28,9,"None",5
2025-03-29,1,"None",5
2025-03-29,3,"None",5
2025-03-29,4,"None",5
2025-03-29,5,"None",5
2025-03-29,6,"None",5
2025-03-29,7,"None",5
2025-03-31,1,"None",66
2025-03-31,2,"None",48
2025-03-31,3,"None",42
2025-03-31,4,"None",40
2025-03-31,5,"None",33
2025-03-31,6,"None",37
2025-03-31,7,"None",30
2025-03-31,8,"None",43
2025-03-31,9,"None",78
2025-03-31,10,"None",170
2025-03-31,11,"None",5
2025-04-01,1,"s_2025",101
2025-04-01,2,"s_2025",97
2025-04-01,3,"s_2025",85
2025-04-01,4,"s_2025",55
2025-04-01,5,"s_2025",59
2025-04-01,6,"s_2025",55
2025-04-01,7,"s_2025",52
2025-04-01,8,"s_2025",103
2025-04-01,9,"s_2025",231
2025-04-01,10,"s_2025",423
2025-04-01,11,"s_2025",45
2025-04-01,12,"s_2025",5
2025-04-02,1,"s_2025",87
2025-04-02,2,"s_2025",72
2025-04-02,3,"s_2025",84
2025-04-02,4,"s_2025",68
2025-04-02,5,"s_2025",74
2025-04-02,6,"s_2025",55
2025-04-02,7,"s_2025",79
2025-04-02,8,"s_2025",93
2025-04-02,9,"s_2025",276
2025-04-02,10,"s_2025",387
2025-04-02,11,"s_2025",39
2025-04-03,1,"s_2025",74
2025-04-03,2,"s_2025",76
2025-04-03,3,"s_2025",80
2025-04-03,4,"s_2025",75
2025-04-03,5,"s_2025",66
2025-04-03,6,"s_2025",54
2025-04-03,7,"s_2025",90
2025-04-03,8,"s_2025",102
2025-04-03,9,"s_2025",220
2025-04-03,10,"s_2025",457
2025-04-03,11,"s_2025",48
2025-04-04,1,"s_2025",95
2025-04-04,2,"s_2025",103
2025-04-04,3,"s_2025",62
2025-04-04,4,"s_2025",67
2025-04-04,5,"s_2025",84
2025-04-04,6,"s_2025",58
2025-04-04,7,"s_2025",75
2025-04-04,8,"s_2025",132
2025-04-04,9,"s_2025",348
2025-04-04,10,"s_2025",451
2025-04-04,11,"s_2025",27
2025-04-05,1,"s_2025",9
2025-04-05,2,"s_2025",11
2025-04-05,3,"s_2025",16
2025-04-05,4,"s_2025",14
2025-04-05,5,"s_2025",23
2025-04-05,6,"s_2025",30
2025-04-05,7,"s_2025",99
2025-04-05,8,"s_2025",192
2025-04-05,9,"s_2025",649
2025-04-05,10,"s_2025",1517
2025-04-05,11,"s_2025",107
2025-04-06,1,"s_2025",7
2025-04-06,2,"s_2025",5
2025-04-06,3,"s_2025",5
2025-04-06,4,"s_2025",5
2025-04-06,5,"s_2025",5
2025-04-06,6,"s_2025",5
2025-04-06,7,"s_2025",13
2025-04-06,8,"s_2025",27
2025-04-06,9,"s_2025",31
2025-04-06,10,"s_2025",105
2025-04-06,11,"s_2025",5
2025-04-07,1,"s_2025",84
2025-04-07,2,"s_2025",69
2025-04-07,3,"s_2025",64
2025-04-07,4,"s_2025",58
2025-04-07,5,"s_2025",52
2025-04-07,6,"s_2025",52
2025-04-07,7,"s_2025",111
2025-04-07,8,"s_2025",157
2025-04-07,9,"s_2025",332
2025-04-07,10,"s_2025",586
2025-04-07,11,"s_2025",52
2025-04-08,1,"s_2025",139
2025-04-08,2,"s_2025",96
2025-04-08,3,"s_2025",78
2025-04-08,4,"s_2025",48
2025-04-08,5,"s_2025",67
2025-04-08,6,"s_2025",52
2025-04-08,7,"s_2025",99
2025-04-08,8,"s_2025",119
2025-04-08,9,"s_2025",234
2025-04-08,10,"s_2025",438
2025-04-08,11,"s_2025",30
2025-04-09,1,"s_2025",81
2025-04-09,2,"s_2025",65
2025-04-09,3,"s_2025",77
2025-04-09,4,"s_2025",51
2025-04-09,5,"s_2025",62
2025-04-09,6,"s_2025",43
2025-04-09,7,"s_2025",89
2025-04-09,8,"s_2025",135
2025-04-09,9,"s_2025",273
2025-04-09,10,"s_2025",508
2025-04-09,11,"s_2025",48
2025-04-09,12,"s_2025",5
2025-04-10,1,"s_2025",64
2025-04-10,2,"s_2025",68
2025-04-10,3,"s_2025",70
2025-04-10,4,"s_2025",54
2025-04-10,5,"s_2025",58
2025-04-10,6,"s_2025",57
2025-04-10,7,"s_2025",147
2025-04-10,8,"s_2025",143
2025-04-10,9,"s_2025",308
2025-04-10,10,"s_2025",617
2025-04-10,11,"s_2025",35
2025-04-10,12,"s_2025",5
2025-04-11,1,"s_2025",53
2025-04-11,2,"s_2025",45
2025-04-11,3,"s_2025",43
2025-04-11,4,"s_2025",31
2025-04-11,5,"s_2025",37
2025-04-11,6,"s_2025",41
2025-04-11,7,"s_2025",118
2025-04-11,8,"s_2025",111
2025-04-11,9,"s_2025",271
2025-04-11,10,"s_2025",562
2025-04-11,11,"s_2025",28
2025-04-11,12,"s_2025",5
2025-04-12,1,"s_2025",21
2025-04-12,2,"s_2025",26
2025-04-12,3,"s_2025",29
2025-04-12,4,"s_2025",25
2025-04-12,5,"s_2025",21
2025-04-12,6,"s_2025",33
2025-04-12,7,"s_2025",139
2025-04-12,8,"s_2025",205
2025-04-12,9,"s_2025",584
2025-04-12,10,"s_2025",1246
2025-04-12,11,"s_2025",71
2025-04-12,12,"s_2025",5
2025-04-13,1,"s_2025",10
2025-04-13,2,"s_2025",5
2025-04-13,3,"s_2025",5
2025-04-13,4,"s_2025",7
2025-04-13,5,"s_2025",5
2025-04-13,6,"s_2025",7
2025-04-13,7,"s_2025",21
2025-04-13,8,"s_2025",29
2025-04-13,9,"s_2025",44
2025-04-13,10,"s_2025",126
2025-04-13,11,"s_2025",5
2025-04-14,1,"s_2025",62
